,X,Y,OBJECTID,FIRE_ID,FIRE_NAME,ASMNT_TYPE,FIRE_TYPE,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,IG_DATE,LATITUDE,LONGITUDE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS,PRE_ID,POST_ID,state_fips,county_fips,fips,county_name,population
1118,-118.721990637,36.173758217,841593,CA3617411872220040812,DEEP,Extended,Wildfire,-970,-150,80,243,450,2004/08/12 00:00:00+00,36.174,-118.722,3371,,13560,MTBS,,-38,-9999,DEEP,504203520040730,504203520050802,6,107,6107,"Tulare County, California",473117
1119,-122.194351534,40.717712607,841594,CA4071812219420040811,BEAR,Extended,Wildfire,-970,-150,100,250,450,2004/08/11 00:00:00+00,40.709,-122.183,10972,,13561,MTBS,,-14,0,"Bear  SW perimeter from cal fire service
Perimeter reshaped with 504503220040820_REFL image.",504503220040804,504503220050722,6,89,6089,"Shasta County, California",182155
1120,-119.946030456,37.885855506,841595,CA3788611994620040809,EARLY,Extended,Wildfire,-970,-150,50,232,450,2004/08/09 00:00:00+00,37.886,-119.946,1720,,13562,MTBS,,-40,-9999,Early,504303420040705,504303420050724,6,109,6109,"Tuolumne County, California",55620
1121,-121.195740596,37.624965034,841660,CA3762512119620040719,PELICAN,Initial,Wildfire,-970,-150,75,322,600,2004/07/19 00:00:00+00,37.625,-121.196,1459,,13634,MTBS,,7,-9999,Pelican SJR,504303420030921,504303420040923,6,99,6099,"Stanislaus County, California",552878
1122,-121.339191683,40.507221481,841721,CA4050712133920040704,BLUFF WFU,Extended,Wildland Fire Use,-970,-150,100,250,450,2004/07/04 00:00:00+00,40.507,-121.339,3415,,13701,MTBS,,11,-9999,Bluff  perimeter provided by NPS LAVO,504403220040712,504403220050715,6,89,6089,"Shasta County, California",182155
1123,-122.525029981,40.590272483,841722,CA4059012252520040321,POWER TOWER,Extended,Wildfire,-970,-150,80,297,550,2004/03/21 00:00:00+00,40.59,-122.525,1564,,13702,MTBS,,9,-9999,SW area burned in 03 and 04,504503220030818,504503220040804,6,89,6089,"Shasta County, California",182155
1124,-119.548241046,37.675815684,841723,CA3767611954520040701,MEADOW COMPLEX (MEADOW),Extended,Wildland Fire Use,-970,-150,80,297,550,2004/07/01 00:00:00+00,37.674,-119.547,4921,,13703,MTBS,,-7,46,"Meadow.
Burning to the east was not part of the perimeter. It is not visible in perimeter image 504203420040730.",504303420040705,504303420050724,6,43,6043,"Mariposa County, California",17131
1125,-119.713654704,37.966489367,841724,CA3796411972720041015,HETCHY,Extended,Wildfire,-970,-150,75,295,550,2004/10/15 00:00:00+00,37.964,-119.727,2057,,13704,MTBS,,-2,-9999,Hetchy,504303420040705,504303420050724,6,109,6109,"Tuolumne County, California",55620
1126,-121.623636805,41.97755146,841835,CA4197812162420040322,OREMS III,Initial (SS),Unknown,9999,9999,200,-9999,-9999,2004/03/22 00:00:00+00,41.978,-121.624,1077,,10002332,MTBS,704503120040406,-9999,-9999,,,504503120040430,6,93,6093,"Siskiyou County, California",44076
1127,-116.646339955,33.220570112,842039,CA3322011664620040713,MATAGUAY,Initial,Wildfire,-970,-150,140,450,700,2004/07/13 00:00:00+00,33.216,-116.651,9087,,10007213,MTBS,,35,36,,504003720030714,504003720040801,6,73,6073,"San Diego County, California",3298634
1128,-117.004077256,33.481293782,842050,CA3348111700420040502,EAGLE,Initial,Wildfire,-970,-150,75,500,9999,2004/05/02 00:00:00+00,33.479,-117.001,9132,,10018944,MTBS,,-1,21,Shrubland fire. Some moderate severity on eastern flank.,504003720040427,504003720040513,6,65,6065,"Riverside County, California",2418185
1129,-117.380635148,33.758893495,842061,CA3376011738120040503,CERRITO,Initial,Wildfire,-970,-150,75,279,530,2004/05/03 00:00:00+00,33.751,-117.379,18605,,10021932,MTBS,,18,26,,504003720040427,504003720040513,6,65,6065,"Riverside County, California",2418185
1130,-115.916338922,35.809786172,842265,CA3581011591620050722,KINGSTON,Initial,Wildfire,-970,-150,85,239,440,2005/07/22 00:00:00+00,35.81,-115.916,3739,,14026,MTBS,,9,-9999,,504003520050617,504003520050820,6,27,6027,"Inyo County, California",19016
1131,-116.756737718,35.307206902,842266,CA3530711675720050525,RANGE,Initial,Wildfire,-970,-150,0,200,9999,2005/05/25 00:00:00+00,35.307,-116.757,2473,,14027,MTBS,,-99,-9999,Fire is about the same size as reported acres  not sure if it is the same fire.,504003620040614,504003620050703,6,71,6071,"San Bernardino County, California",2181654
1132,-116.558604406,34.049362927,842267,CA3404911655920050622,PARADISE,Initial,Wildfire,-970,-150,25,201,410,2005/06/22 00:00:00+00,34.049,-116.559,3461,,14028,MTBS,,-40,-9999,,504003620040614,504003620050703,6,71,6071,"San Bernardino County, California",2181654
1133,-121.029842275,35.947555138,842360,CA3594812103020050924,PATTERSON VMP,Initial,Prescribed Fire,-970,-150,100,267,480,2005/09/24 00:00:00+00,35.948,-121.03,1188,,14125,MTBS,,-31,-9999,,504303520050708,504303520051012,6,53,6053,"Monterey County, California",439035
1134,-121.346174946,40.558201206,842361,CA4055812134620051021,PROSPECT PEAK 3,Extended,Prescribed Fire,-970,-150,110,227,400,2005/10/21 00:00:00+00,40.558,-121.346,3365,,14126,MTBS,,5,-9999,,504403220030710,504403220060718,6,89,6089,"Shasta County, California",182155
1135,-119.912823725,34.610128242,842362,CA3461011991320051103,SANTA CRUZ,Extended,Prescribed Fire,-970,-150,150,350,600,2005/11/03 00:00:00+00,34.61,-119.913,1974,,14127,MTBS,504203620051122,63,-9999,,504203620050412,704203620060525,6,83,6083,"Santa Barbara County, California",448229
1136,-117.00826815,34.116212135,842363,CA3411611700820051005,THURMAN,Extended,Wildfire,-970,-150,100,331,600,2005/10/05 00:00:00+00,34.116,-117.008,1076,,14128,MTBS,,-38,-9999,,504003620040614,504003620060519,6,71,6071,"San Bernardino County, California",2181654
1137,-116.501979372,34.177136085,842364,CA3417711650220050619,PIONEER,Initial,Wildfire,-970,-150,50,216,420,2005/06/19 00:00:00+00,34.177,-116.502,2004,,14129,MTBS,,-20,-9999,,504003620040614,504003620050703,6,71,6071,"San Bernardino County, California",2181654
1138,-121.361121477,36.539609647,842365,CA3654012136120050613,JOHNSON,Initial,Wildfire,-970,-150,150,382,660,2005/06/13 00:00:00+00,36.54,-121.361,1400,,14130,MTBS,,30,-9999,,504303520040705,504303520051012,6,53,6053,"Monterey County, California",439035
1139,-118.295003203,34.21451293,842366,CA3421511829520050929,HARVARD,Extended,Wildfire,-970,-150,135,344,600,2005/09/29 00:00:00+00,34.215,-118.295,1027,,14131,MTBS,504103620051014,66,-9999,,504103620050421,504103620060510,6,37,6037,"Los Angeles County, California",10014009
1140,-117.485631727,35.924922321,842367,CA3592511748620050718,CHINA LAKE,Initial,Wildfire,-970,-150,70,375,9999,2005/07/18 00:00:00+00,35.925,-117.486,10165,,14132,MTBS,,26,-9999,by others on previous effort,504103520050710,504103520050726,6,27,6027,"Inyo County, California",19016
1141,-120.458061148,36.489282052,842368,CA3648912045820050604,FIVE,Initial,Wildfire,-970,-150,50,9999,9999,2005/06/04 00:00:00+00,36.489,-120.458,2620,,14133,MTBS,,9,-9999,,504303520050521,504303520050606,6,19,6019,"Fresno County, California",1008654
1142,-118.383562038,35.092716467,842369,CA3509311838420050709,HIGH,Initial,Wildfire,-970,-150,100,186,330,2005/07/09 00:00:00+00,35.093,-118.384,1031,,14134,MTBS,,8,-9999,,504103620030923,504103620051014,6,29,6029,"Kern County, California",909235
1143,-118.834327573,35.538989521,842370,CA3553911883420050921,PINE,Initial,Wildfire,-970,-150,65,495,9999,2005/09/21 00:00:00+00,35.539,-118.834,1898,,14135,MTBS,,26,-9999,by others on previous mapping attempt,504103520050912,504103520051014,6,29,6029,"Kern County, California",909235
1144,-118.369758599,34.693261562,842371,CA3469311837020050627,MUNZ,Extended,Wildfire,-970,-150,65,165,315,2005/06/27 00:00:00+00,34.693,-118.37,1393,,14136,MTBS,504103620050710,9,-9999,,504103620030705,504103620060510,6,37,6037,"Los Angeles County, California",10014009
1145,-118.695573304,34.218021829,842372,CA3421811869620050928,TOPANGA,Initial,Wildfire,-970,-150,100,331,600,2005/09/28 00:00:00+00,34.218,-118.696,24133,,14137,MTBS,,-30,-9999,,504103620030923,504103620051014,6,111,6111,"Ventura County, California",843843
1146,-118.161316398,34.541207765,842373,CA3454111816120050705,TOVEY,Initial,Wildfire,-970,-150,75,187,350,2005/07/05 00:00:00+00,34.541,-118.161,1184,,14138,MTBS,,-30,-9999,,504103620030705,504103620050710,6,37,6037,"Los Angeles County, California",10014009
1147,-118.876528023,34.811014224,842374,CA3481111887720050903,GORMAN,Initial,Wildfire,-970,-150,65,450,650,2005/09/03 00:00:00+00,34.811,-118.877,2439,,14139,MTBS,,30,-9999,by others in prior mapping effort,504103620031025,504103620050912,6,29,6029,"Kern County, California",909235
1148,-121.338394557,40.484553667,842375,CA4048512133820050909,HORSESHOE WFU,Extended,Wildland Fire Use,-970,-150,150,9999,9999,2005/09/09 00:00:00+00,40.485,-121.338,1535,,14140,MTBS,,0,-9999,,504403220030710,504403220060718,6,89,6089,"Shasta County, California",182155
1149,-119.846039962,37.286255807,842376,CA3728211985320050702,BAILEY,Extended,Wildfire,-970,-150,90,274,500,2005/07/02 00:00:00+00,37.282,-119.853,1162,,14141,MTBS,504303420050724,27,-9999,,504203420040730,504203420060821,6,39,6039,"Madera County, California",156255
1150,-120.804365032,36.818374115,842377,CA3681812080420050801,I-5,Initial (SS),Wildfire,9999,9999,100,-9999,-9999,2005/08/01 00:00:00+00,36.818,-120.804,3825,,14142,MTBS,,-9999,-9999,,,504303420051012,6,19,6019,"Fresno County, California",1008654
1151,-120.822793081,36.903196528,842378,CA3690312082320050603,DOS AMIGOS,Initial (SS),Wildfire,9999,9999,-50,-9999,-9999,2005/06/03 00:00:00+00,36.903,-120.823,1408,,14144,MTBS,,-9999,-9999,,,504303420050622,6,47,6047,"Merced County, California",281202
1152,-116.721721537,32.57722007,842379,CA3257711672220051005,BORDER 50,Extended,Wildfire,-970,-150,115,229,400,2005/10/05 00:00:00+00,32.577,-116.722,3552,,14145,MTBS,504003720051007,-39,-9999,,504003720030511,504003720060519,6,73,6073,"San Diego County, California",3298634
1153,-117.763795611,33.921280578,842380,CA3392111776420050705,YORBA LINDA,Initial,Wildfire,-970,-150,50,151,300,2005/07/05 00:00:00+00,33.921,-117.764,1242,,14146,MTBS,,-53,-9999,,504103620030705,504103620050710,6,59,6059,"Orange County, California",3186989
1154,-116.918026686,33.81720878,842381,CA3381711691820050622,SOBOBA,Extended,Wildfire,-970,-150,140,263,445,2005/06/22 00:00:00+00,33.817,-116.918,2031,,14147,MTBS,504003720051007,54,-9999,,504003720030511,504003720060519,6,65,6065,"Riverside County, California",2418185
1155,-117.150252727,33.974942967,842382,CA3397511715020050928,SAN TIMOTEO,Initial,Wildfire,-970,-150,125,421,750,2005/09/28 00:00:00+00,33.975,-117.15,1047,,14148,MTBS,,39,-9999,,504003620050820,504003620051007,6,65,6065,"Riverside County, California",2418185
1156,-117.111055527,33.955626584,842383,CA3395611711120051005,WOODHOUSE,Initial,Wildfire,-970,-150,110,9999,9999,2005/10/05 00:00:00+00,33.958,-117.109,6360,,14149,MTBS,,27,29,,504003620050820,504003620051007,6,65,6065,"Riverside County, California",2418185
1157,-121.565213927,37.661482894,842384,CA3766112156520050719,TESLA,Initial,Wildfire,-970,-150,100,358,650,2005/07/19 00:00:00+00,37.661,-121.565,6638,,14150,MTBS,,1,-9999,,504403420040813,504403420050731,6,1,6001,"Alameda County, California",1682353
1158,-118.422483021,35.692805194,842385,CA3569311842220050709,NINE,Initial,Wildfire,-970,-150,80,265,490,2005/07/09 00:00:00+00,35.693,-118.422,1240,,14151,MTBS,,-39,-9999,,504103520040605,504103520050710,6,29,6029,"Kern County, California",909235
1159,-122.73996302,40.307482027,842386,CA4030012273420050810,36,Extended,Wildfire,-970,-150,70,185,350,2005/08/10 00:00:00+00,40.3,-122.734,2265,,14152,MTBS,,3,-9999,,504503220040617,504503220060623,6,103,6103,"Tehama County, California",65829
1160,-121.855397489,40.444456075,842387,CA4044412185520050826,MANTON,Extended,Wildfire,-970,-150,90,263,480,2005/08/26 00:00:00+00,40.444,-121.855,2296,,14153,MTBS,,-8,-9999,,504503220040617,504503220060623,6,89,6089,"Shasta County, California",182155
1161,-119.107815586,36.516615778,842388,CA3651711910820050707,MILLWOOD,Initial,Wildfire,-970,-150,50,194,380,2005/07/07 00:00:00+00,36.517,-119.108,2997,,14154,MTBS,,-27,-9999,,504203520040730,504203520050802,6,107,6107,"Tulare County, California",473117
1162,-119.264251568,34.307121383,842389,CA3430711926420051118,SCHOOL,Extended,Wildfire,-970,-150,175,359,600,2005/11/18 00:00:00+00,34.307,-119.264,4089,,14155,MTBS,504203620051122,93,-9999,,504103620050421,504103620060424,6,111,6111,"Ventura County, California",843843
1163,-117.397128367,33.335661091,842393,CA3333611739720050929,UNNAMED,Initial,Wildfire,-970,-150,50,205,400,2005/09/29 00:00:00+00,33.336,-117.397,1492,,14159,MTBS,,10,-9999,,704003720020804,504003720051007,6,73,6073,"San Diego County, California",3298634
1164,-120.831123834,35.767996503,842395,CA3576812083120050622,UNNAMED,Initial,Wildfire,-970,-150,70,358,670,2005/06/22 00:00:00+00,35.768,-120.831,1279,,14161,MTBS,,-63,-9999,,504303520040705,504303520050708,6,79,6079,"San Luis Obispo County, California",282424
1165,-121.219102943,35.933077546,842396,CA3593312121920050825,UNNAMED,Initial,Wildfire,-970,-150,80,243,450,2005/08/25 00:00:00+00,35.933,-121.219,39070,,14162,MTBS,,-95,-9999,,504303520040705,504303520051012,6,53,6053,"Monterey County, California",439035
1166,-117.628222567,36.02278777,842397,CA3600911763520050819,UNNAMED,Initial,Wildfire,-970,-150,50,325,9999,2005/08/19 00:00:00+00,36.009,-117.635,9044,,14163,MTBS,,28,-9999,by others in prior mapping effort,504103520050811,504103520050912,6,27,6027,"Inyo County, California",19016
1167,-123.269905993,41.488856292,842467,CA4148912327020050920,WOOLEY,Extended,Wildfire,-970,-150,105,328,590,2005/09/20 00:00:00+00,41.489,-123.27,3239,,14239,MTBS,,10,-9999,,504603120050713,504603120060716,6,93,6093,"Siskiyou County, California",44076
1168,-122.843522305,39.374486341,842468,CA3937412284420050809,DEER,Extended,Wildfire,-970,-150,125,327,575,2005/08/09 00:00:00+00,39.374,-122.844,1700,,14240,MTBS,,7,-9999,,504503320050706,504503320060709,6,33,6033,"Lake County, California",68163
1169,-116.637995365,33.867667185,842469,CA3386811663820050826,BLAISDELL,Extended,Wildfire,-970,-150,40,107,225,2005/08/26 00:00:00+00,33.868,-116.638,5335,,14241,MTBS,504003720051007,-46,-9999,,504003720030511,504003720060519,6,65,6065,"Riverside County, California",2418185
1170,-118.18313787,36.107904529,842470,CA3610811818320050724,CRAG WFU,Extended,Wildland Fire Use,-970,-150,100,234,420,2005/07/24 00:00:00+00,36.108,-118.183,1443,,14242,MTBS,,21,-9999,,504103520050710,504103520060713,6,107,6107,"Tulare County, California",473117
1171,-118.660221581,36.820525604,842471,CA3680111861920050717,COMB COMPLEX,Extended,Wildland Fire Use,-970,-150,75,268,500,2005/07/17 00:00:00+00,36.828,-118.659,10211,,14243,MTBS,,-20,0,"Fire perimeter modified with the following images: 504203420050717_REFL.TIF, 504203420050802_REFL.tif, 504203420050818_REFL.TIF, 504203420050903_REFL.TIF, 504203420050919_REFL.TIF, 504103520051014_REFL.tif.",504203420040730,504203420060821,6,19,6019,"Fresno County, California",1008654
1172,-120.320703156,39.634518699,842472,CA3963512032120050824,HARDING,Extended,Wildfire,-970,-150,80,205,380,2005/08/24 00:00:00+00,39.635,-120.321,2358,,14244,MTBS,,7,-9999,,504303220050622,504303220060609,6,91,6091,"Sierra County, California",3236
1173,-118.630512886,36.468885668,842699,CA3646511862420051006,EAST FORK HIGHBRIDGE RX,Extended,Prescribed Fire,-970,-150,100,315,570,2005/10/06 00:00:00+00,36.465,-118.624,6485,,14489,MTBS,,3,-9999,edits to perimeter provided by NPS,504103520050827,504103520060830,6,107,6107,"Tulare County, California",473117
1174,-115.394603146,35.107379984,842700,CA3508611531720050622,HACKBERRY COMPLEX,Initial,Wildfire,-970,-150,50,205,400,2005/06/22 00:00:00+00,35.086,-115.317,69967,,14490,MTBS,503903620050626,-5,-9999,,503903620040725,503903620050813,6,71,6071,"San Bernardino County, California",2181654
1175,-115.775078124,35.392098662,842701,CA3539211577520050803,HALLORAN,Initial,Wildfire,-970,-150,95,190,9999,2005/08/03 00:00:00+00,35.392,-115.775,1044,,14491,MTBS,,47,-9999,,503903520050712,503903520050829,6,71,6071,"San Bernardino County, California",2181654
1176,-123.828236889,41.139148323,842702,CA4113712382920050921,COYOTE,Extended,Prescribed Fire,-970,-150,70,280,9999,2005/09/21 00:00:00+00,41.137,-123.829,1311,,14492,MTBS,,1,-9999,Tough to see extent of burn scar,504603120030708,504603120060716,6,23,6023,"Humboldt County, California",136463
1177,-119.776738536,37.976911482,842703,CA3797711977720050921,WAPAMA COMPLEX (WAPAMA),Extended,Wildland Fire Use,-970,-150,90,309,565,2005/09/21 00:00:00+00,37.977,-119.777,1203,,14493,MTBS,,10,-9999,,504203420040730,504203420060821,6,109,6109,"Tuolumne County, California",55620
1178,-119.788443807,37.769947283,842704,CA3777011978820051012,PW-3 SEG 3,Extended,Prescribed Fire,-970,-150,90,314,575,2005/10/12 00:00:00+00,37.77,-119.788,1881,,14494,MTBS,,-27,-9999,,504203420040730,504203420060821,6,109,6109,"Tuolumne County, California",55620
1179,-121.626000538,41.977817961,842964,CA4197812162620050224,OREMS 3,Initial (SS),Unknown,9999,9999,100,-9999,-9999,2005/02/24 00:00:00+00,41.978,-121.626,1284,,10002391,MTBS,,-9999,-9999,,,504403120050309,6,93,6093,"Siskiyou County, California",44076
1180,-119.838341999,35.608841163,843032,CA3560911986420050703,CARO,Initial,Wildfire,-970,-150,10,9999,9999,2005/07/03 00:00:00+00,35.608,-119.837,1314,,10005700,MTBS,,-2,9,,504203519840707,504203519840808,6,29,6029,"Kern County, California",909235
1181,-120.869000783,40.734186797,843036,CA4074812089120050623,05 QLG EL GORDON,Initial,Prescribed Fire,-970,-150,50,9999,9999,2005/06/23 00:00:00+00,40.73,-120.866,1004,,10005978,MTBS,,-9,22,,504403220050613,504403220050629,6,35,6035,"Lassen County, California",32730
1182,-120.280294219,41.034908522,843195,CA4103512028020061011,COLD SPRINGS PRESCRIBED BURN,Extended,Prescribed Fire,-970,-150,75,220,410,2006/10/11 00:00:00+00,41.035,-120.28,1557,,14775,MTBS,,-13,-9999,,504403119991003,504403120061022,6,35,6035,"Lassen County, California",32730
1183,-120.693465407,36.049931074,843216,CA3605012069320060722,RICO,Initial (SS),Wildfire,9999,9999,-80,-220,-320,2006/07/22 00:00:00+00,36.05,-120.693,11807,,14796,MTBS,,-9999,-9999,,,504303520070628,6,53,6053,"Monterey County, California",439035
1184,-120.080336766,35.687724693,843217,CA3568812008020060803,NET,Initial,Wildfire,-970,-150,75,350,9999,2006/08/03 00:00:00+00,35.688,-120.08,1551,,14798,MTBS,,25,-9999,,504203520050802,504203520060805,6,29,6029,"Kern County, California",909235
1185,-120.401834022,36.120065769,843218,CA3612012040220060513,ALMAZAN,Initial,Wildfire,-970,-150,150,296,500,2006/05/13 00:00:00+00,36.12,-120.402,2134,,14799,MTBS,,55,-9999,,504303520050825,504303520060812,6,19,6019,"Fresno County, California",1008654
1186,-119.675650185,35.211169501,843219,CA3521111967620060529,MOCAL,Initial,Wildfire,-970,-150,70,280,9999,2006/05/29 00:00:00+00,35.211,-119.676,1037,,14800,MTBS,,1,-9999,,504203620050530,504203620060602,6,79,6079,"San Luis Obispo County, California",282424
